Target_genes	Ctnnb1|Average	SRX172938|Embryonic_kidney	SRX172939|Embryonic_kidney	SRX1293143|Hematopoietic_Stem_Cells	SRX1293144|Hematopoietic_Stem_Cells	SRX1293145|Hematopoietic_Stem_Cells	SRX116906|Hepatocytes	SRX6818033|Mesenchymal_stem_cells	SRX6818034|Mesenchymal_stem_cells	SRX6818035|Mesenchymal_stem_cells	SRX6818036|Mesenchymal_stem_cells	SRX5723671|mIMCD-3	SRX5723672|mIMCD-3	SRX5723673|mIMCD-3	SRX5723674|mIMCD-3	SRX5723677|mIMCD-3	SRX5723678|mIMCD-3	SRX5723679|mIMCD-3	SRX5723680|mIMCD-3	SRX7856417|Trophoblast_stem_cells	SRX7856418|Trophoblast_stem_cells	STRING
Slc66a2	6.950000	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0
Rras	6.950000	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0
Rpl36	6.950000	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0
Rpap1	6.950000	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0
Pde1a	6.950000	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0
Orm2	6.950000	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0
Mrps16	6.950000	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0
Mmp13	6.950000	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0
Kcnh2	6.950000	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0
Cluap1	6.950000	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0
Ciz1	6.950000	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc126	6.950000	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0
1700037C18Rik	6.950000	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0
Zyx	6.900000	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0
Zbtb39	6.900000	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0
Ubxn1	6.900000	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0
Tpt1	6.900000	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0
Tcp1	6.900000	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0
Mthfd1l	6.900000	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl18	6.900000	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0
Mbd1	6.900000	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0
Elk4	6.900000	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0
Zfp960	6.850000	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0
Unk	6.850000	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0
Txndc9	6.850000	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0
Stk40	6.850000	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0
Ptgs2	6.850000	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0
Nup133	6.850000	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nppc	6.850000	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ndufs1	6.850000	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0
Eif5b	6.850000	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0
Eef1b2	6.850000	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0
Dyrk3	6.850000	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0
Cpsf2	6.850000	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0
Xpc	6.800000	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Tuba1a	6.800000	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Sec23b	6.800000	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Ptpn14	6.800000	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Naa16	6.800000	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Mettl26	6.800000	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Manea	6.800000	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Lsm3	6.800000	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Il6	6.800000	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Caprin1	6.800000	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Acot7	6.800000	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
Vcam1	6.750000	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0
Trim69	6.750000	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0
Ppp1r21	6.750000	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl34	6.750000	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0
Mpp5	6.750000	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0
Hlcs	6.750000	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0
Fbh1	6.750000	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0
Ankrd16	6.750000	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0
Abr	6.750000	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Abhd8	6.750000	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0
Zfp433	6.700000	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0
Ttc30b	6.700000	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0
Ndufa12	6.700000	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0
Laptm4b	6.700000	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0
Lactb2	6.700000	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0
Gm4925	6.700000	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0
Gm32687	6.700000	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0
Faf1	6.700000	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0
Ccl7	6.700000	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0
Arl1	6.700000	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0
Washc5	6.650000	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0
Ube2l3	6.650000	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0
Nsmce2	6.650000	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0
Gphn	6.650000	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0
Fetub	6.650000	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cep152	6.650000	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0
Zbp1	6.600000	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0
Srrm2	6.600000	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0
Shoc2	6.600000	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0
Rps27l	6.600000	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0
Plekhg2	6.600000	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0
Osbpl8	6.600000	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0
Nectin3	6.600000	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0
Mrps33	6.600000	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0
Mettl5	6.600000	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc57	6.600000	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bbip1	6.600000	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0
Zranb2	6.550000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Zfp317	6.550000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Yif1a	6.550000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Wdr90	6.550000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Uros	6.550000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Ubr4	6.550000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Thap7	6.550000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Slc29a1	6.550000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Slc25a12	6.550000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Rrp36	6.550000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Rexo4	6.550000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Ptrhd1	6.550000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Prob1	6.550000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Pitrm1	6.550000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Masp1	6.550000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Lmbr1l	6.550000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
H3f3b	6.550000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Fam161b	6.550000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Diaph2	6.550000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Dhodh	6.550000	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coq6	6.550000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Cnot3	6.550000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Cln5	6.550000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Chmp3	6.550000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Cenpo	6.550000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Bccip	6.550000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Azi2	6.550000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Aplf	6.550000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Ap5z1	6.550000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Aox4	6.550000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0
Rasgrp3	6.500000	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0
Ralb	6.500000	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0
Pgd	6.500000	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0
Pfdn4	6.500000	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0
Nedd9	6.500000	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0
E4f1	6.500000	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0
Chac1	6.500000	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0
Aurkaip1	6.500000	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0
Ado	6.500000	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0
Ywhag	6.450000	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0
Trir	6.450000	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0
Trio	6.450000	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0
Scfd1	6.450000	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0
Pigc	6.450000	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0
Piezo1	6.450000	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0
Oxa1l	6.450000	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0
Krit1	6.450000	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0
Ifngr1	6.450000	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0
Dusp10	6.450000	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0
Cln6	6.450000	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ankib1	6.450000	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0
4930558K02Rik	6.450000	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0
1700056E22Rik	6.450000	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0
Xrra1	6.400000	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r117	6.400000	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0
Srcap	6.400000	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spcs2	6.400000	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0
Ska2	6.400000	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0
Prr11	6.400000	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0
Nabp1	6.400000	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0
Hoxa5	6.400000	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Haus4	6.400000	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0
Fmc1	6.400000	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0
Exosc4	6.400000	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0
Dynlt1f	6.400000	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0
Dynlt1c	6.400000	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0
Dusp12	6.400000	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0
Dse	6.400000	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0
Dbt	6.400000	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0
Adck5	6.400000	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0
Tyw3	6.350000	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snrpe	6.350000	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Ppm1a	6.350000	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Plekhm3	6.350000	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Pcgf1	6.350000	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Nt5c3	6.350000	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Ing3	6.350000	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eps15	6.350000	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cryz	6.350000	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asph	6.350000	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Apol9a	6.350000	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Abi2	6.350000	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0
Wdr19	6.300000	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0
Wdpcp	6.300000	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ttc16	6.300000	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0
Trim2	6.300000	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rpl5	6.300000	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0
Ptrh1	6.300000	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0
Ptpn4	6.300000	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl33	6.300000	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0
Mrc2	6.300000	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrap	6.300000	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0
Mdh1	6.300000	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hexim1	6.300000	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0
Epg5	6.300000	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0
Eif4g2	6.300000	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cdt1	6.300000	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0
Btbd10	6.300000	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0
Zc2hc1a	6.250000	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0
Setd7	6.250000	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0
Prdx1	6.250000	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0
Plk2	6.250000	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pdia4	6.250000	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0
Nupl1	6.250000	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0
Mrps35	6.250000	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mdm4	6.250000	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0
Kat5	6.250000	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0
Ggct	6.250000	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0
Eif1ad	6.250000	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0
Cenpt	6.250000	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0
Banf1	6.250000	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0
Zfp64	6.200000	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
Zcchc3	6.200000	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
Zbtb9	6.200000	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
Ubn2	6.200000	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tefm	6.200000	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
Slc12a2	6.200000	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rps27a	6.200000	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
Rin1	6.200000	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
Rab33b	6.200000	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
Pcid2	6.200000	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
Neu1	6.200000	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
Myl6	6.200000	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
Mcc	6.200000	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
Kcnab1	6.200000	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
Idh2	6.200000	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
H4f16	6.200000	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fhl1	6.200000	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
Dnajc5b	6.200000	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
Ddx3x	6.200000	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
Dcaf11	6.200000	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
Dbr1	6.200000	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
Cul4a	6.200000	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
Clhc1	6.200000	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
BC003965	6.200000	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
Ppp2r1a	6.150000	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0
Nme7	6.150000	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0
Mrps18a	6.150000	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0
Ldah	6.150000	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0
Gm13287	6.150000	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13285	6.150000	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13275	6.150000	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dele1	6.150000	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0
Blzf1	6.150000	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0
Tpra1	6.100000	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0
Skp1a	6.100000	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sh3pxd2a	6.100000	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ppcdc	6.100000	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0
Mettl23	6.100000	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0
Lef1	6.100000	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jmjd6	6.100000	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0
Cyb5b	6.100000	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0
Crls1	6.100000	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Canx	6.100000	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0
Btrc	6.100000	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Yipf2	6.050000	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wrap53	6.050000	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0
Tubb6	6.050000	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0
Trp53	6.050000	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0
Timm29	6.050000	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tial1	6.050000	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0
Rnf14	6.050000	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0
Nolc1	6.050000	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0
Cactin	6.050000	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0
Vps51	6.000000	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0
Nufip1	6.000000	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0
Nuak1	6.000000	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0
Nmt1	6.000000	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0
Irak3	6.000000	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0
Gpalpp1	6.000000	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0
Fam149b	6.000000	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ecd	6.000000	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Calm2	6.000000	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp446	5.950000	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tubb4b	5.950000	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0
