Target_genes	Tcf7l2|Average	ERX161579|Colon	ERX161580|Colon	ERX161583|Colon	ERX161584|Colon	SRX2734776|Heart_Ventricles	SRX2734777|Heart_Ventricles	SRX2734782|Heart_Ventricles	SRX5647947|Preadiocytes	SRX5647948|Preadiocytes	SRX5647950|Preadiocytes	SRX5647951|Preadiocytes	ERX4312250|Thalamus	ERX4312254|Thalamus	ERX4312255|Thalamus	STRING
G3bp1	8.714286	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0
Cycs	8.714286	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0
Cdc42ep4	8.714286	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0
Xrcc1	8.642857	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0
Xpa	8.642857	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0
Tob2	8.642857	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Sec22c	8.642857	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0
Rpl3	8.642857	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0
Rpgr	8.642857	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0
Rbm41	8.642857	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0
Pja1	8.642857	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0
Nudt9	8.642857	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0
Myoz2	8.642857	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0
Map3k7	8.642857	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Hexa	8.642857	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0
Gdpgp1	8.642857	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0
Gatd1	8.642857	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0
Cradd	8.642857	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0
Cnot10	8.642857	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0
Cib1	8.642857	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0
Ccng1	8.642857	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0
Zfp938	8.571429	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0
Slc25a22	8.571429	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0
Rbms1	8.571429	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0
Pyurf	8.571429	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0
Psmd9	8.571429	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0
Opn3	8.571429	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0
Olfr61	8.571429	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0
Mtus2	8.571429	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0
Mpv17l2	8.571429	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0
Mib2	8.571429	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0
Kmo	8.571429	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0
Kbtbd7	8.571429	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0
Igf1r	8.571429	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0
Esrrb	8.571429	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0
Dnajc27	8.571429	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0
Cntn6	8.571429	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0
Clpp	8.571429	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0
Cln5	8.571429	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0
Cep131	8.571429	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0
Ccdc130	8.571429	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0
Ap2s1	8.571429	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0
8030462N17Rik	8.571429	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0
Slc49a4	8.500000	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0
Slc35a4	8.500000	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0
Sh2b3	8.500000	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0
Ntmt1	8.500000	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0
Nhlh2	8.500000	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0
N6amt1	8.500000	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Calm1	8.500000	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0
Apbb3	8.500000	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0
Thsd7a	8.428571	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0
Tcf19	8.428571	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0
Stom	8.428571	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0
Stk3	8.428571	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0
Srpk1	8.428571	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0
Serpini1	8.428571	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0
Rps8	8.428571	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0
Rnf31	8.428571	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0
Rnf111	8.428571	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0
Psme2	8.428571	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0
Prpf39	8.428571	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0
Pip4k2b	8.428571	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0
Pdcd10	8.428571	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0
Nop16	8.428571	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0
Med11	8.428571	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0
Higd2a	8.428571	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0
Egr3	8.428571	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0
D030056L22Rik	8.428571	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0
Col3a1	8.428571	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0
Cfap298	8.428571	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0
Cchcr1	8.428571	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0
Wdr44	8.357143	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0
Ufsp2	8.357143	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0
Tbc1d13	8.357143	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0
Scg3	8.357143	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0
S1pr1	8.357143	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0
Lnpep	8.357143	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kpna3	8.357143	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0
Gnao1	8.357143	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0
Fam43a	8.357143	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0
Ctbp1	8.357143	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0
Casp9	8.357143	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0
1700029J07Rik	8.357143	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0
Zbtb26	8.285714	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0
Xpo7	8.285714	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0
Tspyl1	8.285714	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0
Radil	8.285714	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0
Rab3gap1	8.285714	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0
Psma5	8.285714	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0
Oxsr1	8.285714	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0
Nup62	8.285714	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0
Npc2	8.285714	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0
Isca2	8.285714	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0
Ints9	8.285714	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0
Il4i1b	8.285714	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0
Hmbox1	8.285714	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0
Clpx	8.285714	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0
Bckdha	8.285714	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0
Atf5	8.285714	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0
Arrdc2	8.285714	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0
Wdr62	8.214286	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0
Usf3	8.214286	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0
Sun2	8.214286	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0
Sorbs2	8.214286	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0
Snx11	8.214286	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0
Rnf185	8.214286	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0
Rnf170	8.214286	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0
Rc3h1	8.214286	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0
Ppil4	8.214286	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0
Hook3	8.214286	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0
Gtpbp4	8.214286	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0
Eif4e2	8.214286	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0
Eid1	8.214286	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0
Dnajc22	8.214286	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0
Cd302	8.214286	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0
Zfp800	8.142857	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0
Tjp2	8.142857	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0
Sfxn3	8.142857	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0
Nxf1	8.142857	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0
Ifi211	8.142857	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0
Gid4	8.142857	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0
Dhdds	8.142857	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0
Cyp46a1	8.142857	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0
Cxxc5	8.142857	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0
C1d	8.142857	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0
Arfgap3	8.142857	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0
Aph1b	8.142857	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0
Zswim3	8.071429	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0
Zfp787	8.071429	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0
Srxn1	8.071429	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0
Sfr1	8.071429	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0
Sbno2	8.071429	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0
Rap2a	8.071429	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0
Rab3c	8.071429	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0
Pusl1	8.071429	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0
Pigv	8.071429	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0
Nectin2	8.071429	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0
Kng1	8.071429	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0
Eda2r	8.071429	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0
Alkbh7	8.071429	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0
Acot8	8.071429	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0
Acap3	8.071429	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0
Abcd4	8.071429	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0
Zmat2	8.000000	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0
Zfp78	8.000000	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0
Zfp697	8.000000	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0
Zfp213	8.000000	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0
Zbtb25	8.000000	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0
Zbtb18	8.000000	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0
Zbtb1	8.000000	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0
Wdr90	8.000000	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0
Vil1	8.000000	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trpm7	8.000000	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0
Trip10	8.000000	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0
Tmem50b	8.000000	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0
Them6	8.000000	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0
Thap4	8.000000	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0
Ss18l2	8.000000	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0
Snx14	8.000000	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0
Snrpa	8.000000	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0
Sigmar1	8.000000	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0
Sec11c	8.000000	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0
Rad23a	8.000000	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0
Psmd5	8.000000	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0
Mrc2	8.000000	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0
Megf8	8.000000	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0
Med20	8.000000	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0
Lsm8	8.000000	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0
Jmjd8	8.000000	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0
Gpr108	8.000000	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0
Fam219a	8.000000	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0
Eif3m	8.000000	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0
Dnaic1	8.000000	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0
Ctnnbl1	8.000000	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0
Capn10	8.000000	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0
Camk1d	8.000000	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0
Bysl	8.000000	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0
Bnip2	8.000000	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0
BC024978	8.000000	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0
Atg4b	8.000000	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0
Anks3	8.000000	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0
Ankrd55	8.000000	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0
Adamtsl4	8.000000	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0
Abi3bp	8.000000	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0
4930451G09Rik	8.000000	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0
Unk	7.928571	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0
Tex30	7.928571	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0
Tctn1	7.928571	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0
Sar1a	7.928571	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0
Rnf8	7.928571	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0
Pwwp3a	7.928571	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0
Pde1b	7.928571	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0
Pcdh8	7.928571	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0
Kalrn	7.928571	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0
Ier3ip1	7.928571	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0
Hspa2	7.928571	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0
Dusp4	7.928571	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Cspp1	7.928571	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0
Ccar1	7.928571	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0
Cbr1	7.928571	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0
Cant1	7.928571	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Zmynd19	7.857143	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0
Zfp948	7.857143	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0
Trim35	7.857143	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0
Tcf4	7.857143	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0
Sertad1	7.857143	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0
Rnf126	7.857143	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0
Rab40c	7.857143	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0
Pkp4	7.857143	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0
Ntrk2	7.857143	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0
Nt5c3	7.857143	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0
Mettl4	7.857143	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0
Eml4	7.857143	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0
Eif4a2	7.857143	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0
Wls	7.785714	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0
Trim28	7.785714	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0
Tpmt	7.785714	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0
Rnft2	7.785714	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0
Psmb3	7.785714	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0
Plxdc2	7.785714	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0
Phb	7.785714	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0
Pgbd5	7.785714	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0
Ogdh	7.785714	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0
Msl1	7.785714	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0
Mpp5	7.785714	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0
Kdm1b	7.785714	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0
Gtse1	7.785714	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0
Gtpbp6	7.785714	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0
Gbf1	7.785714	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0
Cox17	7.785714	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0
Cnot11	7.785714	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0
Celsr3	7.785714	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0
Calr	7.785714	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0
Aaas	7.785714	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0
2410131K14Rik	7.785714	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0
Zic1	7.714286	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0
Wipi1	7.714286	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0
Nuf2	7.714286	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0
Mrpl16	7.714286	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0
Kdm6a	7.714286	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0
Gbp10	7.714286	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0
Esyt1	7.714286	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0
Emp1	7.714286	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0
E2f3	7.714286	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0
Coq3	7.714286	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0
Wtap	7.642857	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0
Tmem106c	7.642857	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0
Tbc1d23	7.642857	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0
Stil	7.642857	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0
Srf	7.642857	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0
Psmg1	7.642857	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0
Prc1	7.642857	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0
Ppm1b	7.642857	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0
Kdm2b	7.642857	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0
Jmjd1c	7.642857	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0
Gtpbp1	7.642857	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0
Ddhd2	7.642857	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0
Ccdc107	7.642857	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0
9530068E07Rik	7.642857	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0
Trdmt1	7.571429	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0
Stk25	7.571429	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0
Sptan1	7.571429	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0
Rab11fip1	7.571429	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0
Ppp2r1a	7.571429	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0
Pex16	7.571429	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0
Pde1a	7.571429	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0
Nbr1	7.571429	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0
Mtap	7.571429	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0
Mink1	7.571429	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0
LOC114841036	7.571429	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0
Klhdc8b	7.571429	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0
Hmg20b	7.571429	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0
Fkbp2	7.571429	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0
D430019H16Rik	7.571429	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0
Ccdc82	7.571429	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0
Carmil1	7.571429	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0
Brca1	7.571429	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0
Znrd2	7.500000	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0
Zic2	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0
Tedc1	7.500000	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0
Stat6	7.500000	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0
Sox11	7.500000	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0
Plekhg3	7.500000	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0
Pik3cb	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0
Phyhip	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0
Phf7	7.500000	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0
Olfr1387	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0
Mdh1b	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0
Lyrm4	7.500000	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0
Krtap28-13	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0
Jak1	7.500000	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0
Gtpbp2	7.500000	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0
Gm14410	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0
Fastkd2	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0
Fars2	7.500000	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0
Eogt	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0
Dusp1	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0
Dock9	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0
Ctdsp2	7.500000	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0
Bap1	7.500000	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0
Atp6v1f	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0
Adh5	7.500000	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0
5730455P16Rik	7.500000	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0
2310057M21Rik	7.500000	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0
Zfp335	7.428571	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0
Wipf2	7.428571	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0
Usp34	7.428571	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0
Use1	7.428571	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0
Tpm3	7.428571	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0
Pde8a	7.428571	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0
Mcts1	7.428571	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0
Lysmd3	7.428571	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0
Lhx9	7.428571	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0
Irs1	7.428571	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0
Eci1	7.428571	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0
Cntln	7.428571	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0
Trim45	7.357143	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0
Tmed5	7.357143	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0
Slco1c1	7.357143	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0
Slc8a2	7.357143	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0
Slc25a51	7.357143	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0
Scaf4	7.357143	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0
Pfn1	7.357143	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0
Kat5	7.357143	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0
Gtf3c6	7.357143	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0
Eef1akmt1	7.357143	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0
Ccdc18	7.357143	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0
Poldip3	7.285714	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0
Plscr4	7.285714	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0
Nip7	7.285714	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0
Man1a2	7.285714	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0
Idnk	7.285714	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0
Gnb1	7.285714	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0
F2r	7.285714	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0
